name,sequence,file,platform,vol_min,vol_max,pitch_min,pitch_max,dist_min,dist_max,dist_reverb_max,limit_count,limit_type,entity_limit_count,entity_limit_type,bus,spatialized,type,probability,loop,masterslave,loadspec,reverb_falloff_curve,subtitle,compression,randomize_type,secondaryaliasname,chainaliasname,volumefalloffcurve,probability,startdelay,speakermap,reverb_send,lfe percentage,center percentage,platform,envelop_min,envelop_max,envelop percentage,occlusion_level,real_delay,distance_lpf,min_priority,max_priority,min_priority_threshold,max_priority_threshold,doppler
GE_1mc_enemyartillery,1,voiceovers\mp\ge\GE_1mc_enemyartillery_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_dogsupport,1,voiceovers\mp\ge\GE_1mc_dogsupport_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_dogsupport,2,voiceovers\mp\ge\GE_1mc_dogsupport_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_friendlydogs,1,voiceovers\mp\ge\GE_1mc_friendlydogs_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_enemydogs,1,voiceovers\mp\ge\GE_1mc_enemydogs_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_4thkillstreak,1,voiceovers\mp\ge\GE_1mc_4thkillstreak_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_4thkillstreak,2,voiceovers\mp\ge\GE_1mc_4thkillstreak_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_friendly4th,1,voiceovers\mp\ge\GE_1mc_friendly4th_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_enemy4th,1,voiceovers\mp\ge\GE_1mc_enemy4th_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_hq_located,1,voiceovers\mp\ge\GE_1mc_hq_located_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_hq_located,2,voiceovers\mp\ge\GE_1mc_hq_located_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_capture_obj,1,voiceovers\mp\ge\GE_1mc_capture_obj_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_capture_obj,2,voiceovers\mp\ge\GE_1mc_capture_obj_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_hq_secured,1,voiceovers\mp\ge\GE_1mc_hq_secured_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_hq_secured,2,voiceovers\mp\ge\GE_1mc_hq_secured_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_hq_defend,1,voiceovers\mp\ge\GE_1mc_hq_defend_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_hq_defend,2,voiceovers\mp\ge\GE_1mc_hq_defend_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_bomb_taken,1,voiceovers\mp\ge\GE_1mc_bomb_taken_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_halftime,1,voiceovers\mp\ge\GE_1mc_halftime_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_bomb_planted,1,voiceovers\mp\ge\GE_1mc_bomb_planted_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_bomb_planted,2,voiceovers\mp\ge\GE_1mc_bomb_planted_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_bomb_defused,1,voiceovers\mp\ge\GE_1mc_bomb_defused_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_bomb_defused,2,voiceovers\mp\ge\GE_1mc_bomb_defused_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_wetake_flag,1,voiceovers\mp\ge\GE_1mc_wetake_flag_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_wetake_flag,2,voiceovers\mp\ge\GE_1mc_wetake_flag_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_theytake_flag,1,voiceovers\mp\ge\GE_1mc_theytake_flag_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_theytake_flag,2,voiceovers\mp\ge\GE_1mc_theytake_flag_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_wedrop_flag,1,voiceovers\mp\ge\GE_1mc_wedrop_flag_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_wedrop_flag,2,voiceovers\mp\ge\GE_1mc_wedrop_flag_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_theydrop_flag,1,voiceovers\mp\ge\GE_1mc_theydrop_flag_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_theydrop_flag,2,voiceovers\mp\ge\GE_1mc_theydrop_flag_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_wereturn_flag,1,voiceovers\mp\ge\GE_1mc_wereturn_flag_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_wereturn_flag,2,voiceovers\mp\ge\GE_1mc_wereturn_flag_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_theyreturn_flag,1,voiceovers\mp\ge\GE_1mc_theyreturn_flag_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_theyreturn_flag,2,voiceovers\mp\ge\GE_1mc_theyreturn_flag_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_wecap_flag,1,voiceovers\mp\ge\GE_1mc_wecap_flag_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_wecap_flag,2,voiceovers\mp\ge\GE_1mc_wecap_flag_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_theycap_flag,1,voiceovers\mp\ge\GE_1mc_theycap_flag_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_theycap_flag,2,voiceovers\mp\ge\GE_1mc_theycap_flag_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_ctf,1,voiceovers\mp\ge\GE_1mc_ctf_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_ctf_boost,1,voiceovers\mp\ge\GE_1mc_ctf_boost_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_securing_flag,1,voiceovers\mp\ge\GE_1mc_securing_flag_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_securing_flag,2,voiceovers\mp\ge\GE_1mc_securing_flag_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_securing_flag,3,voiceovers\mp\ge\GE_1mc_securing_flag_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_secure_flag,1,voiceovers\mp\ge\GE_1mc_secure_flag_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_secure_flag,2,voiceovers\mp\ge\GE_1mc_secure_flag_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_secure_flag,3,voiceovers\mp\ge\GE_1mc_secure_flag_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_losing_flag,1,voiceovers\mp\ge\GE_1mc_losing_flag_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_losing_flag,2,voiceovers\mp\ge\GE_1mc_losing_flag_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_losing_flag,3,voiceovers\mp\ge\GE_1mc_losing_flag_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_lost_flag,1,voiceovers\mp\ge\GE_1mc_lost_flag_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_lost_flag,2,voiceovers\mp\ge\GE_1mc_lost_flag_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_lost_flag,3,voiceovers\mp\ge\GE_1mc_lost_flag_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_oneflag_enemy,1,voiceovers\mp\ge\GE_1mc_oneflag_enemy_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_oneflag_enemy,2,voiceovers\mp\ge\GE_1mc_oneflag_enemy_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_oneflag_friendly,1,voiceovers\mp\ge\GE_1mc_oneflag_friendly_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_oneflag_friendly,2,voiceovers\mp\ge\GE_1mc_oneflag_friendly_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_capture_conpts,1,voiceovers\mp\ge\GE_1mc_capture_conpts_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_capture_conpts,2,voiceovers\mp\ge\GE_1mc_capture_conpts_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_tank_dest,1,voiceovers\mp\ge\GE_1mc_tank_dest_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_tank_dest_enemy,1,voiceovers\mp\ge\GE_1mc_tank_dest_enemy_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_tank_capt_enemy,1,voiceovers\mp\ge\GE_1mc_tank_capt_enemy_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_base_vuln,1,voiceovers\mp\ge\GE_1mc_base_vuln_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_base_vuln_enemy,1,voiceovers\mp\ge\GE_1mc_base_vuln_enemy_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_tank_rspwn,1,voiceovers\mp\ge\GE_1mc_tank_rspwn_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_lead_lost,1,voiceovers\mp\ge\GE_1mc_lead_lost_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_lead_taken,1,voiceovers\mp\ge\GE_1mc_lead_taken_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_player_kicked,1,voiceovers\mp\ge\GE_1mc_player_kicked_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_player_kicked,2,voiceovers\mp\ge\GE_1mc_player_kicked_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_finalfight,1,voiceovers\mp\ge\GE_1mc_finalfight_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_momentum,1,voiceovers\mp\ge\GE_1mc_momentum_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_blitzkrieg,1,voiceovers\mp\ge\GE_1mc_blitzkrieg_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_finalfront,1,voiceovers\mp\ge\GE_1mc_finalfront_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_moment_cheer_friendly,1,voiceovers\mp\ge\GE_1mc_moment_cheer_01.wav,,0.65,0.65,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,wpn_all,0,,1
GE_1mc_blitz_cheer_friendly,1,voiceovers\mp\ge\GE_1mc_blitz_cheer_01.wav,,0.65,0.65,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,wpn_all,0,,1
GE_1mc_securing_a,1,voiceovers\mp\ge\GE_1mc_securing_a_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_securing_a,2,voiceovers\mp\ge\GE_1mc_securing_a_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_securing_a,3,voiceovers\mp\ge\GE_1mc_securing_a_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_securing_a,4,voiceovers\mp\ge\GE_1mc_securing_a_03.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_securing_b,1,voiceovers\mp\ge\GE_1mc_securing_b_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_securing_b,2,voiceovers\mp\ge\GE_1mc_securing_b_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_securing_b,3,voiceovers\mp\ge\GE_1mc_securing_b_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_securing_b,4,voiceovers\mp\ge\GE_1mc_securing_b_03.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_securing_c,1,voiceovers\mp\ge\GE_1mc_securing_c_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_securing_c,2,voiceovers\mp\ge\GE_1mc_securing_c_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_securing_c,3,voiceovers\mp\ge\GE_1mc_securing_c_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_securing_c,4,voiceovers\mp\ge\GE_1mc_securing_c_03.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
