Sni1_IGD_210A_REZN,,voiceovers\sniper\mast\Sni1_IGD_210A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_210A_REZN
Sni1_IGD_211A_REZN,,voiceovers\sniper\mast\Sni1_IGD_211A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_211A_REZN
Sni1_IGD_212A_REZN,,voiceovers\sniper\mast\Sni1_IGD_212A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_212A_REZN
Sni1_IGD_213A_REZN,,voiceovers\sniper\mast\Sni1_IGD_213A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_213A_REZN
Sni1_IGD_214A_REZN,,voiceovers\sniper\mast\Sni1_IGD_214A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_214A_REZN
Sni1_IGD_215A_REZN,,voiceovers\sniper\mast\Sni1_IGD_215A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_215A_REZN_A
Sni1_IGD_216A_REZN,,voiceovers\sniper\mast\Sni1_IGD_216A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_216A_REZN
Sni1_IGD_217A_REZN,,voiceovers\sniper\mast\Sni1_IGD_217A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_217A_REZN_A
Sni1_IGD_218A_REZN,,voiceovers\sniper\mast\Sni1_IGD_218A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_218A_REZN_A
Sni1_IGD_079A_REZN,,voiceovers\sniper\mast\Sni1_IGD_079A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_079A_REZN
Sni1_IGD_701A_GER1,,voiceovers\sniper\mast\Sni1_IGD_701A_GER1.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,
Sni1_IGD_702A_GER1,,voiceovers\sniper\mast\Sni1_IGD_702A_GER1.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,
Sni1_IGD_300A_DALE,,voiceovers\sniper\mast\Sni1_IGD_300A_DALE.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,primed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_300A_DALE
Sni1_IGD_301A_DALE,,voiceovers\sniper\mast\Sni1_IGD_301A_DALE.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,primed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_301A_DALE
Sni1_IGD_302A_REZN,,voiceovers\sniper\mast\Sni1_IGD_302A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,primed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_302A_REZN_A
Sni1_IGD_303A_DALE,,voiceovers\sniper\mast\Sni1_IGD_303A_DALE.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,primed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_303A_DALE
Sni1_IGD_304A_REZN,,voiceovers\sniper\mast\Sni1_IGD_304A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,primed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_304A_REZN_A
Sni1_IGD_305A_REZN,,voiceovers\sniper\mast\Sni1_IGD_305A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,primed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_305A_REZN_A
Sni1_IGD_805A_DALE,,voiceovers\sniper\mast\Sni1_IGD_805A_DALE.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_805A_DALE
Sni1_IGD_806A_DALE,,voiceovers\sniper\mast\Sni1_IGD_806A_DALE.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_806A_DALE
Sni1_IGD_306A_REZN,,voiceovers\sniper\mast\Sni1_IGD_306A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_306A_REZN_A
Sni1_IGD_307A_REZN,,voiceovers\sniper\mast\Sni1_IGD_307A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_307A_REZN
Sni1_IGD_308A_REZN,,voiceovers\sniper\mast\Sni1_IGD_308A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_308A_REZN
Sni1_IGD_309A_REZN,,voiceovers\sniper\mast\Sni1_IGD_309A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_309A_REZN
Sni1_IGD_310A_REZN,,voiceovers\sniper\mast\Sni1_IGD_310A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_310A_REZN_A
Sni1_IGD_311A_REZN,,voiceovers\sniper\mast\Sni1_IGD_311A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_311A_REZN
Sni1_IGD_312A_REZN,,voiceovers\sniper\mast\Sni1_IGD_312A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_312A_REZN
Sni1_IGD_313A_REZN,,voiceovers\sniper\mast\Sni1_IGD_313A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_313A_REZN
Sni1_IGD_314A_REZN,,voiceovers\sniper\mast\Sni1_IGD_314A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_314A_REZN
Sni1_IGD_315A_REZN,,voiceovers\sniper\mast\Sni1_IGD_315A_REZN_B.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_315A_REZN_B
Sni1_IGD_316A_REZN,,voiceovers\sniper\mast\Sni1_IGD_316A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_316A_REZN
Sni1_IGD_317A_REZN,,voiceovers\sniper\mast\Sni1_IGD_317A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_317A_REZN
Sni1_IGD_318A_REZN,,voiceovers\sniper\mast\Sni1_IGD_318A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_318A_REZN
Sni1_IGD_319A_REZN,,voiceovers\sniper\mast\Sni1_IGD_319A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_319A_REZN
Sni1_IGD_320A_REZN,,voiceovers\sniper\mast\Sni1_IGD_320A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_320A_REZN
Sni1_IGD_400A_REZN,,voiceovers\sniper\mast\Sni1_IGD_400A_REZN_C.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_400A_REZN_C
Sni1_IGD_401A_REZN,,voiceovers\sniper\mast\Sni1_IGD_401A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_401A_REZN
Sni1_IGD_321A_REZN,,voiceovers\sniper\mast\Sni1_IGD_321A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_321A_REZN
Sni1_IGD_322A_REZN,,voiceovers\sniper\mast\Sni1_IGD_322A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_322A_REZN
Sni1_IGD_323A_REZN,,voiceovers\sniper\mast\Sni1_IGD_323A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_323A_REZN_A
Sni1_IGD_324A_REZN,,voiceovers\sniper\mast\Sni1_IGD_324A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_324A_REZN
Sni1_IGD_325A_REZN,,voiceovers\sniper\mast\Sni1_IGD_325A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_325A_REZN
Sni1_IGD_326A_REZN,,voiceovers\sniper\mast\Sni1_IGD_326A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_326A_REZN
Sni1_IGD_327A_REZN,,voiceovers\sniper\mast\Sni1_IGD_327A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_327A_REZN
Sni1_IGD_402A_DALE,,voiceovers\sniper\mast\Sni1_IGD_402A_DALE.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_402A_DALE
Sni1_IGD_403A_DALE,,voiceovers\sniper\mast\Sni1_IGD_403A_DALE.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_403A_DALE
Sni1_IGD_404A_DALE,,voiceovers\sniper\mast\Sni1_IGD_404A_DALE.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_404A_DALE
Sni1_IGD_405A_DALE,,voiceovers\sniper\mast\Sni1_IGD_405A_DALE.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_405A_DALE
Sni1_IGD_328A_REZN,,voiceovers\sniper\mast\Sni1_IGD_328A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_328A_REZN_A
Sni1_IGD_329A_REZN,,voiceovers\sniper\mast\Sni1_IGD_329A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_329A_REZN
Sni1_IGD_330A_REZN,,voiceovers\sniper\mast\Sni1_IGD_330A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_330A_REZN_A
Sni1_IGD_331A_REZN,,voiceovers\sniper\mast\Sni1_IGD_331A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_331A_REZN
Sni1_IGD_406A_REZN,,voiceovers\sniper\mast\Sni1_IGD_406A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_406A_REZN_A
Sni1_IGD_407A_REZN,,voiceovers\sniper\mast\Sni1_IGD_407A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_407A_REZN_A
Sni1_IGD_703A_REZN,,voiceovers\sniper\mast\Sni1_IGD_703A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_703A_REZN
Sni1_IGD_900A_REZN,,voiceovers\sniper\mast\Sni1_IGD_900A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_900A_REZN
Sni1_IGD_901A_REZN,,voiceovers\sniper\mast\Sni1_IGD_901A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_901A_REZN
Sni1_IGD_332A_REZN,,voiceovers\sniper\mast\Sni1_IGD_332A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_332A_REZN
Sni1_IGD_333A_REZN,,voiceovers\sniper\mast\Sni1_IGD_333A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_333A_REZN
Sni1_IGD_334A_REZN,,voiceovers\sniper\mast\Sni1_IGD_334A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_334A_REZN
Sni1_IGD_408A_REZN,,voiceovers\sniper\mast\Sni1_IGD_408A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_408A_REZN
Sni1_IGD_335A_REZN,,voiceovers\sniper\mast\Sni1_IGD_335A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_335A_REZN
Sni1_IGD_704A_REZN,,voiceovers\sniper\mast\Sni1_IGD_704A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_704A_REZN
Sni1_IGD_705A_REZN,,voiceovers\sniper\mast\Sni1_IGD_705A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_705A_REZN
Sni1_IGD_705B_REZN,,voiceovers\sniper\mast\Sni1_IGD_705B_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_705B_REZN
Sni1_IGD_409A_REZN,,voiceovers\sniper\mast\Sni1_IGD_409A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,primed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_409A_REZN
Sni1_IGD_706A_REZN,,voiceovers\sniper\mast\Sni1_IGD_706A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,primed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_706A_REZN
Sni1_IGD_707A_REZN,,voiceovers\sniper\mast\Sni1_IGD_707A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,primed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_707A_REZN
Sni1_IGD_410A_REZN,,voiceovers\sniper\mast\Sni1_IGD_410A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,primed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_410A_REZN
Sni1_IGD_807A_REZN,,voiceovers\sniper\mast\Sni1_IGD_807A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,primed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_807A_REZN_A
Sni1_IGD_336A_REZN,,voiceovers\sniper\mast\Sni1_IGD_336A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,primed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_336A_REZN
Sni1_IGD_340A_REZN,,voiceovers\sniper\mast\Sni1_IGD_340A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,primed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_340A_REZN
Sni1_IGD_902A_REZN,,voiceovers\sniper\mast\Sni1_IGD_902A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,primed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_902A_REZN
Sni1_IGD_343A_REZN,,voiceovers\sniper\mast\Sni1_IGD_343A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_343A_REZN
Sni1_IGD_411A_REZN,,voiceovers\sniper\mast\Sni1_IGD_411A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_411A_REZN
Sni1_IGD_412A_REZN,,voiceovers\sniper\mast\Sni1_IGD_412A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_412A_REZN
Sni1_IGD_344A_REZN,,voiceovers\sniper\mast\Sni1_IGD_344A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_344A_REZN
Sni1_IGD_903A_REZN,,voiceovers\sniper\mast\Sni1_IGD_903A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_903A_REZN
Sni1_IGD_904A_REZN,,voiceovers\sniper\mast\Sni1_IGD_904A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_904A_REZN
Sni1_IGD_905A_REZN,,voiceovers\sniper\mast\Sni1_IGD_905A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_905A_REZN
Sni1_IGD_906A_REZN,,voiceovers\sniper\mast\Sni1_IGD_906A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_906A_REZN
Sni1_IGD_345A_REZN,,voiceovers\sniper\mast\Sni1_IGD_345A_REZN.wav,1,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_345A_REZN
Sni1_IGD_345A_REZN,,voiceovers\sniper\mast\Sni1_IGD_345B_REZN.wav,2,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_345B_REZN
Sni1_IGD_345A_REZN,,voiceovers\sniper\mast\Sni1_IGD_345C_REZN.wav,3,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_345C_REZN
Sni1_IGD_346A_REZN,,voiceovers\sniper\mast\Sni1_IGD_346A_REZN.wav,1,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_346A_REZN
Sni1_IGD_346A_REZN,,voiceovers\sniper\mast\Sni1_IGD_346B_REZN.wav,2,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_346B_REZN
Sni1_IGD_346A_REZN,,voiceovers\sniper\mast\Sni1_IGD_346C_REZN.wav,3,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_346C_REZN
Sni1_IGD_413A_REZN,,voiceovers\sniper\mast\Sni1_IGD_413A_REZN.wav,1,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_413A_REZN
Sni1_IGD_413A_REZN,,voiceovers\sniper\mast\Sni1_IGD_413B_REZN.wav,2,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_413B_REZN
Sni1_IGD_413A_REZN,,voiceovers\sniper\mast\Sni1_IGD_413C_REZN.wav,3,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_413C_REZN
Sni1_IGD_414A_REZN,,voiceovers\sniper\mast\Sni1_IGD_414A_REZN.wav,1,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_414A_REZN
Sni1_IGD_414A_REZN,,voiceovers\sniper\mast\Sni1_IGD_414B_REZN.wav,2,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_414B_REZN
