Ber2_IGD_092A_REZN,,voiceovers\ber2\mast\Ber2_IGD_092A_REZN.wav,,1,1,500,2800,,,,,voice,,,,3200,,,1,1,,3d,streamed,,,,ber2,,,,,,,,1,,,,0.2,,,,,,100,100,0.25,1,SUBTITLE_Ber2_IGD_092A_REZN
Ber2_IGD_093A_REZN,,voiceovers\ber2\mast\Ber2_IGD_093A_REZN_A.wav,,1,1,500,2800,,,,,voice,,,,3200,,,1,1,,3d,streamed,,,,ber2,,,,,,,,1,,,,0.2,,,,,,100,100,0.25,1,SUBTITLE_Ber2_IGD_093A_REZN_A
Ber2_IGD_202A_REZN,,voiceovers\ber2\mast\Ber2_IGD_202A_REZN.wav,,1,1,500,2800,,,,,voice,,,,3200,,,1,1,,3d,streamed,,,,ber2,,,,,,,,1,,,,0.2,,,,,,100,100,0.25,1,SUBTITLE_Ber2_IGD_202A_REZN
Ber2_IGD_094A_REZN,,voiceovers\ber2\mast\Ber2_IGD_094A_REZN.wav,,1,1,500,2800,,,,,voice,,,,3200,,,1,1,,3d,streamed,,,,ber2,,,,,,,,1,,,,0.2,,,,,,100,100,0.25,1,SUBTITLE_Ber2_IGD_094A_REZN
Ber2_IGD_095A_REZN,,voiceovers\ber2\mast\Ber2_IGD_095A_REZN_A.wav,,1,1,500,2800,,,,,voice,,,,3200,,,1,1,,3d,streamed,,,,ber2,,,,,,,,1,,,,0.2,,,,,,100,100,0.25,1,SUBTITLE_Ber2_IGD_095A_REZN_A
Ber2_IGD_203A_CHER,,voiceovers\ber2\mast\Ber2_IGD_203A_CHER.wav,,1,1,500,2800,,,,,voice,,,,3200,,,1,1,,3d,streamed,,,,ber2,,,,,,,,1,,,,0.2,,,,,,100,100,0.25,1,SUBTITLE_Ber2_IGD_203A_CHER
Ber2_IGD_096A_REZN,,voiceovers\ber2\mast\Ber2_IGD_096A_REZN.wav,,1,1,500,2800,,,,,voice,,,,3200,,,1,1,,3d,streamed,,,,ber2,,,,,,,,1,,,,0.2,,,,,,100,100,0.25,1,SUBTITLE_Ber2_IGD_096A_REZN
Ber2_IGD_204A_CHER,,voiceovers\ber2\mast\Ber2_IGD_204A_CHER.wav,,1,1,500,2800,,,,,voice,,,,3200,,,1,1,,3d,streamed,,,,ber2,,,,,,,,1,,,,0.2,,,,,,100,100,0.25,1,SUBTITLE_Ber2_IGD_204A_CHER
Ber2_IGD_205A_REZN,,voiceovers\ber2\mast\Ber2_IGD_205A_REZN.wav,,1,1,500,2800,,,,,voice,,,,3200,,,1,1,,3d,streamed,,,,ber2,,,,,,,,1,,,,0.2,,,,,,100,100,0.25,1,SUBTITLE_Ber2_IGD_205A_REZN
Ber2_IGD_206A_REZN,,voiceovers\ber2\mast\Ber2_IGD_206A_REZN.wav,,1,1,500,2800,,,,,voice,,,,3200,,,1,1,,3d,streamed,,,,ber2,,,,,,,,1,,,,0.2,,,,,,100,100,0.25,1,SUBTITLE_Ber2_IGD_206A_REZN
Ber2_IGD_207A_CHER,,voiceovers\ber2\mast\Ber2_IGD_207A_CHER.wav,,1,1,500,2800,,,,,voice,,,,3200,,,1,1,,3d,streamed,,,,ber2,,,,,,,,1,,,,0.2,,,,,,100,100,0.25,1,SUBTITLE_Ber2_IGD_207A_CHER
Ber2_IGD_097A_REZN,,voiceovers\ber2\mast\Ber2_IGD_097A_REZN.wav,,1,1,500,2800,,,,,voice,,,,3200,,,1,1,,3d,streamed,,,,ber2,,,,,,,,1,,,,0.2,,,,,,100,100,0.25,1,SUBTITLE_Ber2_IGD_097A_REZN
Ber2_IGD_098A_REZN,,voiceovers\ber2\mast\Ber2_IGD_098A_REZN.wav,,1,1,500,2800,,,,,voice,,,,3200,,,1,1,,3d,streamed,,,,ber2,,,,,,,,1,,,,0.2,,,,,,100,100,0.25,1,SUBTITLE_Ber2_IGD_098A_REZN
Ber2_IGD_208A_CHER,,voiceovers\ber2\mast\Ber2_IGD_208A_CHER.wav,,1,1,500,2800,,,,,voice,,,,3200,,,1,1,,3d,streamed,,,,ber2,,,,,,,,1,,,,0.2,,,,,,100,100,0.25,1,SUBTITLE_Ber2_IGD_208A_CHER
Ber2_IGD_209A_REZN,,voiceovers\ber2\mast\Ber2_IGD_209A_REZN.wav,,1,1,500,2800,,,,,voice,,,,3200,,,1,1,,3d,streamed,,,,ber2,,,,,,,,1,,,,0.2,,,,,,100,100,0.25,1,SUBTITLE_Ber2_IGD_209A_REZN
Ber2_IGD_415A_CHER,,voiceovers\ber2\mast\Ber2_IGD_415A_CHER.wav,,1,1,500,2800,,,,,voice,,,,3200,,,1,1,,3d,streamed,,,,ber2,,,,,,,,1,,,,0.2,,,,,,100,100,0.25,1,SUBTITLE_Ber2_IGD_415A_CHER

Ber1_IGD_108A_GER2,,voiceovers\ber2\mast\Ber1_IGD_108A_GER2.wav,,1,1,500,2800,,,,,voice,,,,3200,,,1,1,,3d,streamed,,,,ber2,,,,,,,,1,,,,0.2,,,,,,100,100,0.25,1
Ber1_IGD_109A_GER3,,voiceovers\ber2\mast\Ber1_IGD_109A_GER3.wav,,1,1,500,2800,,,,,voice,,,,3200,,,1,1,,3d,streamed,,,,ber2,,,,,,,,1,,,,0.2,,,,,,100,100,0.25,1
Ber1_IGD_110A_GER3,,voiceovers\ber2\mast\Ber1_IGD_110A_GER3.wav,,1,1,500,2800,,,,,voice,,,,3200,,,1,1,,3d,streamed,,,,ber2,,,,,,,,1,,,,0.2,,,,,,100,100,0.25,1
